time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/loss,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/entropy_loss,train/value_loss,train/clip_fraction,train/learning_rate,train/n_updates,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_object_reward,eval/mean_score_reward
445,455680,5045,90,0.01604226976633072,-0.002891322539653629,0.0022104841,0.4137745499610901,-1.1333462744951248,0.054525407031178474,0.07568359375,0.0002272672,1776,0.09090688000000001,4391.81,-19.05,,,,
446,456704,5055,90,0.01924394629895687,-0.0035899490758311003,0.0048982725,0.4295632243156433,-1.105710431933403,0.08665809035301208,0.234619140625,0.000227216,1780,0.0908864,4391.81,-19.05,,,,
447,457728,5065,90,0.01688091829419136,-0.002166547375964001,0.0013901655,0.41320598125457764,-1.1254060715436935,0.07743762945756316,0.052001953125,0.0002271648,1784,0.09086592,4406.65,-19.03,,,,
448,458752,5075,90,0.013946499675512314,-0.00268899452930782,0.002186723,0.647708535194397,-1.1439639553427696,0.06829370697960258,0.060791015625,0.0002271136,1788,0.09084544,4406.65,-19.03,,,,
449,459776,5085,90,0.014993701130151749,-0.0018800293619278818,0.0016985661,0.5853092074394226,-1.1297243759036064,0.07974392548203468,0.05908203125,0.0002270624,1792,0.09082496000000001,4432.59,-19.0,,,,
450,460800,5095,90,0.02224089205265045,-0.0004589653399307281,0.0017803118,0.6561530828475952,-1.1359190940856934,0.07034212979488075,0.08544921875,0.0002270112,1796,0.09080448,4454.99,-18.98,,,,
451,461824,5105,90,0.01789296790957451,-0.0003971468540839851,0.0011340292,0.6108763217926025,-1.148569978773594,0.08148761442862451,0.0615234375,0.00022696,1800,0.090784,4484.07,-18.97,,,,
452,462848,5115,90,0.007038373500108719,-0.0018776345095830038,0.0015241341,0.4005652070045471,-1.1372635886073112,0.06669218372553587,0.0859375,0.0002269088,1804,0.09076352,4484.07,-18.97,,,,
453,463872,5126,90,0.011606413871049881,-0.0027956327539868653,0.0020280508,0.4065144658088684,-1.0995973944664001,0.07316776039078832,0.119384765625,0.0002268576,1808,0.09074304,4538.14,-18.89,,,,
454,464896,5135,90,0.02407035604119301,-6.047930219210684e-05,0.002322405,0.7141692638397217,-1.1691511422395706,0.07240729546174407,0.073974609375,0.0002268064,1812,0.09072256000000001,4577.53,-18.85,,,,
455,465920,5145,90,0.017866116017103195,-0.0022959709458518773,0.0019437962,0.6259250640869141,-1.1537332236766815,0.07886624173261225,0.06005859375,0.0002267552,1816,0.09070208,4577.53,-18.85,,,,
456,466944,5155,90,0.04048452526330948,0.0007659253315068781,0.0025558372,0.19129210710525513,-1.1477686390280724,0.11552250664681196,0.10693359375,0.000226704,1820,0.0906816,4577.53,-18.85,,,,
457,467968,5165,90,0.01785174570977688,-8.51383083499968e-05,0.0012545065,0.4153411388397217,-1.144657738506794,0.0815215625334531,0.06201171875,0.00022665279999999999,1824,0.09066112,4577.53,-18.85,,,,
458,468992,5175,90,0.011373228393495083,-0.003213114832760766,0.0018211694,0.5794364213943481,-1.1432789713144302,0.05332436831668019,0.053466796875,0.0002266016,1828,0.09064064000000001,4590.34,-18.84,,,,
459,470016,5185,90,0.013325711712241173,-0.0024000971170607954,0.0016515034,0.5966841578483582,-1.131305955350399,0.056340466951951385,0.070556640625,0.00022655039999999998,1832,0.09062016,4593.06,-18.85,,,,
460,471040,5195,90,0.013360496610403061,-0.002427256025839597,0.0015968573,0.4923327565193176,-1.1297418549656868,0.07720044534653425,0.085205078125,0.00022649920000000003,1836,0.09059968000000002,4607.32,-18.83,,,,
461,472064,5205,90,0.007469572126865387,-0.0020093225757591426,0.0014070828,0.45408815145492554,-1.1079294010996819,0.0592189016751945,0.056884765625,0.00022644800000000002,1840,0.09057920000000001,4607.32,-18.83,,,,
462,473088,5215,90,0.018738914281129837,-7.028618711046875e-05,0.0014665416,0.5222031474113464,-1.1064271032810211,0.09196617407724261,0.1591796875,0.00022639680000000002,1844,0.09055872000000001,4644.5,-18.8,,,,
463,474112,5225,90,0.013055319897830486,-0.002185029981774278,0.0018752789,0.4288044571876526,-1.1301837265491486,0.06173603190109134,0.0751953125,0.00022634560000000002,1848,0.09053824,4644.5,-18.8,,,,
,475000,,,0.014510510489344597,-0.0014919716777512804,0.0017085312,0.48324906826019287,-1.1259286254644394,0.07246468681842089,0.104248046875,0.0002262944,1852,0.09051776,,,5865.6,5865.6,-1868.25,-20.6
464,475136,5296,89,,,,,,,,,,,4666.87,-18.76,,,,
465,476160,5306,89,0.00948243960738182,-0.0026243284228257835,0.0008604053,0.6331310868263245,-1.1028441190719604,0.06371642835438251,0.064453125,0.0002262432,1856,0.09049728000000001,4683.83,-18.73,,,,
466,477184,5316,89,0.011060502380132675,-0.003272668574936688,0.0020006048,0.5446969270706177,-1.0603552535176277,0.06513621937483549,0.08447265625,0.000226192,1860,0.09047680000000001,4713.18,-18.68,,,,
467,478208,5326,89,0.013267100788652897,-0.003841522688162513,0.0023274461,0.5359470844268799,-1.103715866804123,0.05475518014281988,0.126708984375,0.0002261408,1864,0.09045632,4713.18,-18.68,,,,
468,479232,5336,89,0.014939229004085064,-0.0020446754060685635,0.0012072462,0.6396402716636658,-1.0662060528993607,0.06878846138715744,0.052978515625,0.0002260896,1868,0.09043584,4726.01,-18.68,,,,
469,480256,5346,89,0.03551102429628372,-0.0025127876724582165,0.002114865,0.5572018623352051,-1.0688899084925652,0.10009296238422394,0.0927734375,0.0002260384,1872,0.09041536,4726.01,-18.68,,,,
470,481280,5356,89,0.011779867112636566,0.0005457498191390187,0.0016753282,0.592477023601532,-1.0673692598938942,0.06801213719882071,0.095947265625,0.00022598720000000002,1876,0.09039488000000001,4726.01,-18.68,,,,
471,482304,5366,89,0.016456810757517815,-0.0023589574557263404,0.0015320808,0.5351346731185913,-1.0675173327326775,0.07501156348735094,0.067138671875,0.000225936,1880,0.09037440000000001,4750.09,-18.66,,,,
472,483328,5376,89,0.01715962588787079,-0.0021072110976092517,0.0011929325,0.48874664306640625,-1.0801764205098152,0.07164531946182251,0.054443359375,0.0002258848,1884,0.09035392,4750.09,-18.66,,,,
473,484352,5386,89,0.009049049578607082,-0.003928426071070135,0.0015126949,0.576065182685852,-1.0677884668111801,0.06179923890158534,0.0849609375,0.0002258336,1888,0.09033344,4759.94,-18.67,,,,
474,485376,5396,89,0.020067330449819565,-0.0037624342658091336,0.002510136,0.46312659978866577,-1.1141897663474083,0.07870070706121624,0.170654296875,0.0002257824,1892,0.09031296,4771.86,-18.67,,,,
475,486400,5406,89,0.00915397796779871,-0.0034973670408362523,0.001993438,0.4452664852142334,-1.0982367768883705,0.05576262576505542,0.105712890625,0.0002257312,1896,0.09029248000000001,4771.86,-18.67,,,,
476,487424,5417,89,0.01021524891257286,-0.0025144860264845192,0.0017491549,0.459938645362854,-1.0915365442633629,0.06558866938576102,0.089111328125,0.00022568,1900,0.090272,4817.91,-18.61,,,,
477,488448,5427,89,0.017720472067594528,-0.003402339352760464,0.0024742181,0.6322267651557922,-1.0653156414628029,0.06340958108194172,0.091552734375,0.0002256288,1904,0.09025152,4875.82,-18.54,,,,
478,489472,5437,90,0.012485554441809654,-0.002632421674206853,0.0015614947,0.27341246604919434,-1.1046635061502457,0.06775185884907842,0.094970703125,0.00022557759999999999,1908,0.09023104,4875.82,-18.54,,,,
479,490496,5447,90,0.019903164356946945,-0.004724622791400179,0.002234259,0.27139121294021606,-1.0994384661316872,0.0735618902835995,0.098876953125,0.00022552639999999998,1912,0.09021056,4904.09,-18.49,,,,
480,491520,5457,90,0.02263176068663597,-0.0019192475301679224,0.0015783922,0.352802574634552,-1.0991631522774696,0.08324399078264832,0.07421875,0.00022547519999999998,1916,0.09019008,4904.09,-18.49,,,,
481,492544,5467,90,0.014840658754110336,-0.002700093638850376,0.0020922958,0.45743829011917114,-1.1014921739697456,0.06552400928921998,0.10595703125,0.00022542400000000003,1920,0.09016960000000002,4904.09,-18.49,,,,
482,493568,5477,90,0.028177550062537193,-0.003018169052666053,0.002418299,0.3454355001449585,-1.0835176929831505,0.07462930353358388,0.116943359375,0.00022537280000000003,1924,0.09014912000000001,4931.47,-18.46,,,,
483,494592,5487,90,0.02189594693481922,-0.003138209809549153,0.001610914,0.39348238706588745,-1.1139610186219215,0.0863669728860259,0.074462890625,0.00022532160000000002,1928,0.09012864000000001,4931.47,-18.46,,,,
484,495616,5497,90,0.030226685106754303,-0.001565746235428378,0.0018427265,0.4122856855392456,-1.073993444442749,0.08987827971577644,0.07080078125,0.00022527040000000002,1932,0.09010816,4931.47,-18.46,,,,
485,496640,5507,90,0.011405190452933311,-0.0008425034757237881,0.001839651,0.38948893547058105,-1.0991909354925156,0.07394594722427428,0.089111328125,0.00022521920000000001,1936,0.09008768,4990.89,-18.42,,,,
486,497664,5517,90,0.023968607187271118,-0.0036962746817152947,0.0032100873,0.3529702425003052,-1.1251514926552773,0.09170663310214877,0.136474609375,0.000225168,1940,0.09006720000000001,4990.89,-18.42,,,,
487,498688,5527,90,0.019642703235149384,-0.00319726366433315,0.0014316927,0.4602278470993042,-1.1376074776053429,0.0837873206473887,0.077392578125,0.0002251168,1944,0.09004672000000001,4990.89,-18.42,,,,
488,499712,5537,90,0.009176401421427727,-0.0036256777530070394,0.0018101721,0.3251539468765259,-1.1185213327407837,0.06403126963414252,0.102783203125,0.0002250656,1948,0.09002624000000001,4990.89,-18.42,,,,
,500000,,,0.005493667908012867,-0.003300681710243225,0.0017875279,0.4908673167228699,-1.1158425733447075,0.046619120286777616,0.053955078125,0.0002250144,1952,0.09000576,,,7255.6,7255.6,-1786.65,-20.6
489,500736,5620,89,,,,,,,,,,,5060.65,-18.36,,,,
490,501760,5630,89,0.009437261149287224,-0.0016710670024622232,0.0016381815,0.5628072023391724,-1.1505292281508446,0.04620940634049475,0.070068359375,0.0002249632,1956,0.08998528,5080.21,-18.36,,,,
491,502784,5640,89,0.012717671692371368,-0.0030989514489192516,0.001819317,0.3928825259208679,-1.1742674857378006,0.08012966415844858,0.087646484375,0.00022491200000000002,1960,0.08996480000000001,5080.21,-18.36,,,,
492,503808,5650,89,0.01640552096068859,-0.0025697296077851206,0.0015575574,0.4296358823776245,-1.1539159044623375,0.08573151007294655,0.061767578125,0.00022486080000000001,1964,0.08994432000000001,5107.23,-18.33,,,,
493,504832,5660,89,0.015456125140190125,-0.002963863153127022,0.002002458,0.33736127614974976,-1.175593115389347,0.08706549508497119,0.11083984375,0.0002248096,1968,0.08992384,5107.23,-18.33,,,,
494,505856,5670,89,0.03491940721869469,-0.0022451096156146377,0.0022734373,0.4208718538284302,-1.1455264389514923,0.10561929550021887,0.166748046875,0.0002247584,1972,0.08990336,5107.23,-18.33,,,,
495,506880,5680,89,0.014279176481068134,-0.0020664170442614704,0.0018306841,0.42488306760787964,-1.098877727985382,0.05897977203130722,0.067626953125,0.0002247072,1976,0.08988288,5133.34,-18.31,,,,
496,507904,5690,89,-0.0037822145968675613,-0.0033480505662737414,0.0019845343,0.5906372666358948,-1.1019836589694023,0.03871198697015643,0.113525390625,0.000224656,1980,0.08986240000000001,5133.34,-18.31,,,,
497,508928,5700,89,0.005851630121469498,-0.001021699485136196,0.0041037947,0.5249080657958984,-1.0630064904689789,0.05945561872795224,0.119873046875,0.0002246048,1984,0.08984192,5154.36,-18.29,,,,
498,509952,5710,89,0.025350773707032204,-0.002837699488736689,0.0019235839,0.33486294746398926,-1.104455105960369,0.06875134166330099,0.134033203125,0.0002245536,1988,0.08982144,5154.36,-18.29,,,,
499,510976,5719,89,0.02157071977853775,-0.003389411445823498,0.0028641783,0.40610021352767944,-1.1008818298578262,0.08720747986808419,0.0810546875,0.0002245024,1992,0.08980096,5177.57,-18.27,,,,
500,512000,5730,89,0.006700284779071808,-0.001688388641923666,0.0015686685,0.5451594591140747,-1.065971001982689,0.05321950069628656,0.06982421875,0.00022445119999999998,1996,0.08978048,5177.57,-18.27,,,,
501,513024,5740,89,0.004823025315999985,-0.0023266600619535893,0.0020262748,0.4534580111503601,-1.0603704527020454,0.060020554810762405,0.08203125,0.0002244,2000,0.08976,5177.57,-18.27,,,,
502,514048,5750,89,0.009273855946958065,-0.0027650152915157378,0.0022375863,0.45081496238708496,-1.0922750905156136,0.06669521238654852,0.080078125,0.00022434880000000003,2004,0.08973952000000002,5177.57,-18.27,,,,
503,515072,5760,89,0.010138174518942833,-0.004051654119393788,0.0016630128,0.5825740098953247,-1.08755774050951,0.05913237202912569,0.094482421875,0.0002242976,2008,0.08971904,5206.14,-18.21,,,,
504,516096,5770,89,0.0038088783621788025,-0.003173694189172238,0.0019275898,0.3603959083557129,-1.0819194614887238,0.06377955921925604,0.060302734375,0.00022424640000000002,2012,0.08969856000000001,5206.14,-18.21,,,,
505,517120,5780,89,0.02039470337331295,-0.0010258225811412558,0.0023359256,0.6340246200561523,-1.0673375949263573,0.06941161444410682,0.21630859375,0.00022419520000000002,2016,0.08967808000000001,5318.12,-18.08,,,,
506,518144,5790,89,0.004286164417862892,-0.00269777569337748,0.0020140875,0.670167088508606,-1.1143232882022858,0.03479729907121509,0.083740234375,0.00022414400000000001,2020,0.0896576,5318.12,-18.08,,,,
507,519168,5799,89,0.01712983474135399,-0.0019776868575718254,0.0019511888,0.4492669701576233,-1.0947991609573364,0.07495556818321347,0.0615234375,0.0002240928,2024,0.08963712000000001,5350.12,-18.07,,,,
508,520192,5809,89,0.012841826304793358,-0.002690083725610748,0.0015531371,0.5889528393745422,-1.0959225445985794,0.062483487417921424,0.08544921875,0.0002240416,2028,0.08961664000000001,5396.62,-18.06,,,,
509,521216,5819,89,0.01136854663491249,-0.0037543709040619433,0.002628216,0.6595990061759949,-1.0737115740776062,0.06855997256934643,0.1474609375,0.0002239904,2032,0.08959616000000001,5396.62,-18.06,,,,
510,522240,5829,89,0.01996716298162937,-0.002559206579462625,0.0013774964,0.4820614457130432,-1.0869883447885513,0.07759990566410124,0.069091796875,0.0002239392,2036,0.08957568,5396.62,-18.06,,,,
511,523264,5839,89,0.02068323642015457,-0.0030451620841631666,0.002450479,0.44556838274002075,-1.0343059077858925,0.08107042824849486,0.169921875,0.000223888,2040,0.0895552,5396.62,-18.06,,,,
512,524288,5849,89,0.009777579456567764,-0.0037291407643351704,0.0022618102,0.6134564876556396,-1.0895284041762352,0.05133342486806214,0.1337890625,0.00022383680000000002,2044,0.08953472000000001,5396.62,-18.06,,,,
,525000,,,0.018595851957798004,-0.002352629766392056,0.0008795158,0.6087648868560791,-1.0825861245393753,0.07703233091160655,0.05419921875,0.00022378560000000001,2048,0.08951424000000001,,,8754.0,8754.0,-1232.24,-13.0
513,525312,5951,88,,,,,,,,,,,5396.62,-18.06,,,,
514,526336,5961,88,0.013780549168586731,-0.0024048221530392766,0.002036185,0.518635630607605,-1.1003796979784966,0.07201302610337734,0.098876953125,0.0002237344,2052,0.08949376,5418.74,-18.04,,,,
515,527360,5971,88,0.0208904929459095,-0.0025941606727428734,0.00176579,0.44432729482650757,-1.0904835239052773,0.09147287765517831,0.054443359375,0.0002236832,2056,0.08947328,5418.74,-18.04,,,,
516,528384,5981,88,0.018500708043575287,-0.0025227779988199472,0.0013886215,0.42716455459594727,-1.1238824799656868,0.08236403297632933,0.053955078125,0.000223632,2060,0.0894528,5418.74,-18.04,,,,
517,529408,5991,88,0.013675989583134651,-0.0024819890677463263,0.0018654193,0.5897091627120972,-1.0798457860946655,0.06565967411734164,0.101318359375,0.0002235808,2064,0.08943232000000001,5418.74,-18.04,,,,
518,530432,6001,88,0.012920310720801353,-0.0035535492934286594,0.0016639362,0.704651951789856,-1.1222894489765167,0.06871351506561041,0.08056640625,0.0002235296,2068,0.08941184,5454.76,-17.98,,,,
519,531456,6011,88,0.0037652049213647842,-0.001353050916804932,0.0017204633,0.655573844909668,-1.1008699163794518,0.05348341539502144,0.08984375,0.0002234784,2072,0.08939136,5454.76,-17.98,,,,
520,532480,6022,88,0.017420507967472076,-0.002391231173533015,0.0017524941,0.6985980868339539,-1.1016483455896378,0.07046757452189922,0.0712890625,0.0002234272,2076,0.08937088,5489.8,-17.96,,,,
521,533504,6032,88,0.02653556875884533,-0.0026400068891234696,0.0021047182,0.5069479942321777,-1.12972079962492,0.0961618535220623,0.065185546875,0.00022337599999999998,2080,0.0893504,5534.18,-17.91,,,,
522,534528,6042,88,0.0028695203363895416,-0.002072686969768256,0.0018525757,0.7538432478904724,-1.1140431463718414,0.04599673766642809,0.11865234375,0.0002233248,2084,0.08932992000000001,5561.88,-17.85,,,,
523,535552,6052,88,0.015355574898421764,-0.0009060403390321881,0.0022954317,0.7460117936134338,-1.1063357815146446,0.05589959071949124,0.098388671875,0.0002232736,2088,0.08930944,5645.41,-17.72,,,,
524,536576,6062,88,0.008871090598404408,-0.0024048707564361393,0.001869782,0.6520333290100098,-1.074009694159031,0.06357181491330266,0.064453125,0.0002232224,2092,0.08928896,5645.41,-17.72,,,,
525,537600,6073,88,0.024618234485387802,-0.0027753384492825717,0.0018884598,0.5569702982902527,-1.0671673491597176,0.08696926850825548,0.05859375,0.00022317120000000002,2096,0.08926848000000001,5664.02,-17.73,,,,
526,538624,6083,88,0.012593148276209831,-0.0032378475298173726,0.0033458115,0.671913743019104,-1.0487585738301277,0.05819832789711654,0.14697265625,0.00022312,2100,0.089248,5664.02,-17.73,,,,
527,539648,6093,88,0.0187892634421587,-0.002614571334561333,0.0010191991,0.6509002447128296,-1.059463419020176,0.07763511664234102,0.05859375,0.00022306880000000001,2104,0.08922752,5664.02,-17.73,,,,
528,540672,6103,88,-0.00043871253728866577,-0.0036020258849021047,0.0021262292,0.458504855632782,-1.0830090194940567,0.044409131864085793,0.099853515625,0.0002230176,2108,0.08920704000000002,5664.02,-17.73,,,,
529,541696,6113,88,0.006633605808019638,-0.0007877182506490499,0.0031358846,0.5687517523765564,-1.1026564687490463,0.048795648384839296,0.180908203125,0.0002229664,2112,0.08918656000000001,5664.02,-17.73,,,,
530,542720,6124,88,0.013490287587046623,-0.002182192576583475,0.0012214149,0.5702202320098877,-1.0390299260616302,0.06585041340440512,0.053466796875,0.0002229152,2116,0.08916608000000001,5664.02,-17.73,,,,
531,543744,6134,88,0.010775325819849968,-0.004136627074331045,0.0022323157,0.6274336576461792,-1.0948213711380959,0.05165972211398184,0.128662109375,0.000222864,2120,0.0891456,5678.12,-17.75,,,,
532,544768,6144,88,0.026282481849193573,-0.0022079953632783145,0.0013482955,0.6253163814544678,-1.0930276438593864,0.07350228866562247,0.0869140625,0.00022281280000000002,2124,0.08912512,5708.57,-17.71,,,,
533,545792,6154,88,0.010679163038730621,0.0005908759776502848,0.0010910784,0.6062935590744019,-1.0759127363562584,0.05865491507574916,0.1103515625,0.00022276160000000002,2128,0.08910464000000001,5708.57,-17.71,,,,
