time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/approx_kl,train/entropy_loss,train/clip_range,train/loss,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/n_updates,train/explained_variance,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_score_reward,eval/mean_score_ep_length,eval/mean_object_reward
537,993280,1847,970,0.0021603783,-1.0298822596669197,0.08015488,0.006217531859874725,0.05931309564039111,0.0002003872,-0.0025811158411670476,3876,0.8713386058807373,0.08935546875,9485.49,-11.72,,,,
538,994304,1848,971,0.0022132795,-1.0780167281627655,0.08013440000000001,0.0008842218667268753,0.056087591452524066,0.00020033600000000001,-0.004929458111291751,3880,0.8121166229248047,0.126708984375,9485.49,-11.72,,,,
538,995328,1849,972,0.002970127,-1.0879727751016617,0.08011392,0.009143492206931114,0.0538659724406898,0.00020028479999999998,-0.0026362212374806404,3884,0.8254002928733826,0.12890625,9493.15,-11.53,,,,
538,996352,1850,973,0.0028445404,-1.0641748011112213,0.08009344000000002,0.005310012027621269,0.052123826229944825,0.0002002336,-0.003706856514327228,3888,0.8217322826385498,0.138671875,9415.96,-11.57,,,,
538,997376,1851,974,0.002151791,-1.0888315439224243,0.08007296000000001,0.02691439539194107,0.0937744420953095,0.0002001824,-0.001956759864697233,3892,0.5248386859893799,0.101806640625,9373.64,-11.64,,,,
539,998400,1852,975,0.0026496495,-1.0784005522727966,0.08005248000000001,0.005644878372550011,0.049627746688202024,0.00020013120000000003,-0.0012108570954296738,3896,0.7610731720924377,0.145751953125,9373.64,-11.64,,,,
539,999424,1853,976,0.0033261194,-1.040825791656971,0.080032,0.015450406819581985,0.07770810392685235,0.00020008000000000002,-0.002904552675317973,3900,0.7178880572319031,0.162353515625,9373.64,-11.64,,,,
,1000000,,,0.0022089898,-1.0659272000193596,0.08001152,0.0022151246666908264,0.04520723153837025,0.00020002880000000002,-0.0025457422889303416,3904,0.8008639216423035,0.15234375,,,9306.2,-9.8,9306.2,-2566.0719999999997
528,1000448,1893,977,,,,,,,,,,,9373.64,-11.64,,,,
528,1001472,1894,978,0.0025012202,-1.095558062195778,0.07999104000000001,0.009875412099063396,0.0738644041121006,0.00019997760000000001,-0.0008580100839026272,3908,0.6946206092834473,0.15673828125,9373.64,-11.64,,,,
529,1002496,1895,979,0.002301618,-1.1014399006962776,0.07997056000000001,0.016568053513765335,0.061559938825666904,0.0001999264,-0.0022925192024558783,3912,0.7477977275848389,0.091064453125,9373.64,-11.64,,,,
529,1003520,1896,980,0.0027362234,-1.1558376476168633,0.07995008,0.019562572240829468,0.07802593894302845,0.0001998752,-0.0012101984466426075,3916,0.6424474716186523,0.14111328125,9349.27,-11.62,,,,
529,1004544,1897,981,0.00214442,-1.1239108368754387,0.0799296,0.01257263496518135,0.07113409251905978,0.000199824,-0.002362319966778159,3920,0.7276029586791992,0.129638671875,9349.27,-11.62,,,,
529,1005568,1898,982,0.0016224226,-1.0952776297926903,0.07990912,0.010323654860258102,0.0654570572078228,0.0001997728,-0.0030205832445062697,3924,0.7875868678092957,0.09228515625,9349.27,-11.62,,,,
530,1006592,1899,983,0.0016223209,-1.1391078308224678,0.07988864000000001,-0.0029573719948530197,0.044810240739025176,0.0001997216,-0.0028012247348669916,3928,0.8365649580955505,0.096923828125,9303.24,-11.67,,,,
530,1007616,1900,984,0.004156544,-1.16579270362854,0.07986816000000001,0.011779099702835083,0.06801894214004278,0.0001996704,-0.0032822332868818194,3932,0.8838812708854675,0.13134765625,9303.24,-11.67,,,,
530,1008640,1901,985,0.0025323874,-1.0883778631687164,0.07984768,0.012209635227918625,0.06469748145900667,0.0001996192,-0.0013972015003673732,3936,0.8642274737358093,0.175048828125,9303.24,-11.67,,,,
530,1009664,1902,986,0.0024063867,-1.071572795510292,0.0798272,0.026860829442739487,0.09092254331335425,0.000199568,-0.001237027725437656,3940,0.7448878288269043,0.125,9293.44,-11.48,,,,
531,1010688,1903,987,0.004560075,-1.094760999083519,0.07980672,0.0059406952932477,0.0496886542532593,0.0001995168,-0.0018125450587831438,3944,0.8601057529449463,0.11865234375,9280.16,-11.43,,,,
531,1011712,1904,988,0.0017966828,-1.1219450011849403,0.07978624000000001,0.008599009364843369,0.05977575248107314,0.0001994656,-0.0007471950957551599,3948,0.8024325370788574,0.088623046875,9280.16,-11.43,,,,
531,1012736,1905,989,0.0018402354,-1.1079896539449692,0.07976576,0.007747836410999298,0.056124796625226736,0.0001994144,-0.002520312205888331,3952,0.8415095806121826,0.1962890625,9263.09,-11.18,,,,
531,1013760,1906,990,0.0018537412,-1.1254891157150269,0.07974528,0.023679420351982117,0.06799162365496159,0.0001993632,-0.0016806964413262904,3956,0.8073841333389282,0.169921875,9263.09,-11.18,,,,
532,1014784,1907,991,0.0027678898,-1.1168576925992966,0.0797248,-0.005017520859837532,0.046639376785606146,0.000199312,-0.002960571029689163,3960,0.8256096243858337,0.15283203125,9263.09,-11.18,,,,
532,1015808,1908,992,0.0015803777,-1.1097662895917892,0.07970432000000001,0.0030319374054670334,0.05119538609869778,0.00019926080000000002,-0.0024468863557558507,3964,0.8381351232528687,0.0859375,9263.09,-11.18,,,,
532,1016832,1909,993,0.0020814384,-1.0650593861937523,0.07968384,0.006531135179102421,0.05872949818149209,0.00019920959999999998,-0.002817806671373546,3968,0.8684493899345398,0.121337890625,9253.29,-10.79,,,,
532,1017856,1910,994,0.0020280075,-1.0640993267297745,0.07966336000000002,0.004488516598939896,0.04359160712920129,0.0001991584,-0.003302105120383203,3972,0.9059044122695923,0.085205078125,9244.08,-10.62,,,,
533,1018880,1911,995,0.0025125085,-1.0870963409543037,0.07964288,0.014631394296884537,0.06939189089462161,0.00019910719999999998,-0.001573074609041214,3976,0.8541584610939026,0.156982421875,9244.08,-10.62,,,,
533,1019904,1912,996,0.0017821139,-1.1080331206321716,0.07962240000000001,0.011184856295585632,0.050122036365792155,0.00019905600000000003,-0.0025715730735100806,3980,0.8891603946685791,0.088623046875,9217.52,-10.38,,,,
533,1020928,1913,997,0.0026860666,-1.07496976852417,0.07960192,0.015339303761720657,0.07382735097780824,0.00019900480000000002,-0.004364287218777463,3984,0.7666670680046082,0.102294921875,9217.52,-10.38,,,,
533,1021952,1914,998,0.003018279,-1.0168503038585186,0.07958144,0.003205403685569763,0.057427141116932034,0.00019895360000000002,-0.0012762811966240406,3988,0.781602144241333,0.1279296875,9185.75,-10.41,,,,
534,1022976,1915,999,0.0029842276,-1.0859320238232613,0.07956096000000001,0.016924617812037468,0.07034400757402182,0.00019890240000000002,0.0017944576684385538,3992,0.7251853942871094,0.170654296875,9185.75,-10.41,,,,
534,1024000,1916,1000,0.0026467007,-1.0889001116156578,0.07954048000000001,0.008523717522621155,0.05428926181048155,0.0001988512,-0.003618511196691543,3996,0.7835222482681274,0.1201171875,9138.49,-10.45,,,,
,1025000,,,0.0030983794,-1.1038362830877304,0.07952000000000001,-0.0024035824462771416,0.037975041195750237,0.0001988,-0.004921624611597508,4000,0.875773549079895,0.130126953125,,,6785.6,-8.8,6785.6,-377.2
526,1025024,1945,1001,,,,,,,,,,,9138.49,-10.45,,,,
527,1026048,1946,1002,0.001940505,-1.099258579313755,0.07949952,0.006685411557555199,0.04711602651514113,0.0001987488,-0.003848544438369572,4004,0.8866392374038696,0.13916015625,9138.49,-10.45,,,,
527,1027072,1947,1003,0.0028693192,-1.0672298818826675,0.07947904,0.010297726839780807,0.06883994303643703,0.0001986976,-0.0014068144955672324,4008,0.7670487761497498,0.17919921875,9138.49,-10.45,,,,
527,1028096,1948,1004,0.0022282305,-1.0544267892837524,0.07945856000000001,0.011681053787469864,0.06752864737063646,0.0001986464,-0.0018238346965517849,4012,0.8120054006576538,0.14404296875,9138.49,-10.45,,,,
527,1029120,1950,1005,0.0021904279,-1.0350348725914955,0.07943808000000001,0.005059577524662018,0.061135994736105204,0.0001985952,-0.0027581960894167423,4016,0.8289681077003479,0.14453125,9138.49,-10.45,,,,
527,1030144,1951,1006,0.0022318838,-1.057703822851181,0.0794176,0.0011831875890493393,0.051935165422037244,0.00019854400000000002,-0.0016132841119542718,4020,0.6953735947608948,0.136962890625,9138.49,-10.45,,,,
528,1031168,1952,1007,0.0029930915,-1.014341663569212,0.07939712,0.003315035253763199,0.05455810949206352,0.0001984928,-0.003223265608539805,4024,0.814023494720459,0.147216796875,9100.11,-10.49,,,,
528,1032192,1953,1008,0.0014886148,-1.0407084412872791,0.07937664,0.01821940392255783,0.0702561168000102,0.0001984416,-0.0029144032450858504,4028,0.7908056378364563,0.072021484375,9086.95,-10.51,,,,
528,1033216,1954,1009,0.0016170933,-1.1197445020079613,0.07935616000000001,0.005529525689780712,0.0438219322822988,0.0001983904,-0.002830475481459871,4032,0.8416272401809692,0.06005859375,9086.95,-10.51,,,,
528,1034240,1955,1010,0.0021894467,-1.05878084897995,0.07933568,0.0032550590112805367,0.040675005642697215,0.0001983392,-0.0025135893374681473,4036,0.7836918830871582,0.090087890625,9092.44,-10.35,,,,
529,1035264,1956,1011,0.0020383794,-1.0792291238904,0.0793152,0.002412322908639908,0.04716142546385527,0.000198288,-0.0017457700450904667,4040,0.662839412689209,0.1025390625,9066.16,-10.33,,,,
529,1036288,1957,1012,0.0022424813,-1.1586700603365898,0.07929472,0.010666384361684322,0.05342742218635976,0.0001982368,-0.0020448939758352935,4044,0.7086091637611389,0.148681640625,9075.86,-10.18,,,,
529,1037312,1958,1013,0.0023018117,-1.1648943424224854,0.07927424000000001,0.016893308609724045,0.08295518392696977,0.00019818560000000002,-0.0016434778808616102,4048,0.5462883114814758,0.134765625,9075.86,-10.18,,,,
529,1038336,1959,1014,0.002085358,-1.1266679391264915,0.07925376,0.003605261445045471,0.04964106949046254,0.00019813439999999998,-0.0032750675454735756,4052,0.7344379425048828,0.1015625,9075.86,-10.18,,,,
530,1039360,1960,1015,0.0022279858,-1.1411048993468285,0.07923328000000002,-0.003897331655025482,0.042407382279634476,0.0001980832,-0.003163035726174712,4056,0.8070645928382874,0.1435546875,9030.87,-10.23,,,,
530,1040384,1961,1016,0.002572155,-1.1061915531754494,0.0792128,0.01984875276684761,0.07497233967296779,0.00019803199999999998,-0.002911816642154008,4060,0.6317574381828308,0.136474609375,9030.87,-10.23,,,,
530,1041408,1962,1017,0.0029335623,-1.1213794946670532,0.07919232000000001,0.01382354460656643,0.055239065550267696,0.00019798080000000003,-0.001982625195523724,4064,0.7375136017799377,0.1337890625,9030.87,-10.23,,,,
530,1042432,1963,1018,0.0021840045,-1.1375956684350967,0.07917184,0.011304710060358047,0.0740046224091202,0.0001979296,-0.005105314252432436,4068,0.6312423944473267,0.11376953125,9030.87,-10.23,,,,
531,1043456,1964,1019,0.0014610613,-1.164820283651352,0.07915136,0.004351995885372162,0.050931737292557955,0.00019787840000000002,-0.00254038319690153,4072,0.670036792755127,0.130859375,8970.29,-10.31,,,,
531,1044480,1965,1020,0.002518506,-1.1134979650378227,0.07913088000000001,0.007550304755568504,0.057356565026566386,0.00019782720000000002,-0.0034759096743073314,4076,0.6976008415222168,0.12158203125,8970.29,-10.31,,,,
531,1045504,1966,1021,0.0018589795,-1.1422968581318855,0.07911040000000001,0.00020204205065965652,0.04160739679355174,0.000197776,-0.001316332200076431,4080,0.8069780468940735,0.1494140625,8970.29,-10.31,,,,
531,1046528,1967,1022,0.00184272,-1.135395996272564,0.07908992000000001,0.015341375023126602,0.07448768871836364,0.0001977248,-0.003550691297277808,4084,0.7094781398773193,0.11767578125,8960.03,-10.27,,,,
532,1047552,1968,1023,0.0010764119,-1.1137785837054253,0.07906944,0.006573643535375595,0.050168479792773724,0.0001976736,-0.0028540799976326525,4088,0.7803635597229004,0.067138671875,8960.03,-10.27,,,,
532,1048576,1969,1024,0.0012506195,-1.1568923890590668,0.07904896,0.01484484039247036,0.07041666121222079,0.0001976224,-0.0018907007179223,4092,0.7510558366775513,0.1142578125,8960.03,-10.27,,,,
532,1049600,1970,1025,0.0015096604,-1.1219519525766373,0.07902848000000001,0.00036107003688812256,0.05087270075455308,0.0001975712,-0.00251041044248268,4096,0.8325194120407104,0.10888671875,8960.03,-10.27,,,,
,1050000,,,0.0023268934,-1.0952794402837753,0.07900800000000001,-0.0022342391312122345,0.0480729746632278,0.00019752,-0.0046156629687175155,4100,0.8378214836120605,0.125244140625,,,6863.6,-16.0,6863.6,-1087.856
525,1050624,2000,1026,,,,,,,,,,,8938.19,-10.24,,,,
525,1051648,2001,1027,0.0022840656,-1.1479551270604134,0.07898752,-0.0025604553520679474,0.04550570156425238,0.00019746880000000002,-0.004244770098011941,4104,0.850902259349823,0.14111328125,8938.19,-10.24,,,,
525,1052672,2002,1028,0.0023573537,-1.152143433690071,0.07896704,0.006022198125720024,0.062173004262149334,0.0001974176,-0.0030706459656357765,4108,0.8223727941513062,0.09716796875,8938.19,-10.24,,,,
525,1053696,2003,1029,0.0028110326,-1.1179882362484932,0.07894656,0.013208206743001938,0.07879754900932312,0.0001973664,-0.0029708127840422094,4112,0.7659472227096558,0.1279296875,8974.7,-10.0,,,,
526,1054720,2004,1030,0.0022062687,-1.1649396494030952,0.07892608000000001,0.0013420246541500092,0.0543957045301795,0.0001973152,-0.0019324154127389193,4116,0.815967857837677,0.16162109375,8996.77,-9.91,,,,
526,1055744,2005,1031,0.003256068,-1.1959028989076614,0.0789056,0.008739310316741467,0.06438625464215875,0.000197264,-0.0029058824584353715,4120,0.7707308530807495,0.194091796875,9014.88,-9.78,,,,
526,1056768,2006,1032,0.0026790234,-1.171616941690445,0.07888512,0.012063665315508842,0.07174488785676658,0.0001972128,-0.0035360167385078967,4124,0.6908794641494751,0.169677734375,9014.88,-9.78,,,,
526,1057792,2007,1033,0.0022216337,-1.1429424434900284,0.07886464,-0.00944495014846325,0.035834968904964626,0.0001971616,-0.0027490784705150872,4128,0.8227649927139282,0.1201171875,9042.56,-9.71,,,,
527,1058816,2008,1034,0.0032095497,-1.2031928300857544,0.07884416,-0.002750599756836891,0.0422505788737908,0.0001971104,-0.004071109928190708,4132,0.8222266435623169,0.168701171875,9042.56,-9.71,,,,
527,1059840,2009,1035,0.0024302758,-1.1495442911982536,0.07882368000000001,0.005419147200882435,0.047955832444131374,0.00019705919999999999,-0.002982900885399431,4136,0.6993056535720825,0.10986328125,9045.23,-9.55,,,,
527,1060864,2010,1036,0.00343891,-1.1841682568192482,0.07880320000000002,-0.0006524249911308289,0.04831268242560327,0.000197008,-0.003288200357928872,4140,0.5940726399421692,0.0966796875,9028.18,-9.52,,,,
527,1061888,2011,1037,0.0016750032,-1.1352691873908043,0.07878272,0.008722484111785889,0.05386761715635657,0.0001969568,-0.003356832661665976,4144,0.6787706613540649,0.079833984375,9028.18,-9.52,,,,
528,1062912,2012,1038,0.0026890999,-1.1578702181577682,0.07876224000000001,0.0010139793157577515,0.05503356014378369,0.00019690560000000003,-0.003914498200174421,4148,0.745250940322876,0.11962890625,9028.18,-9.52,,,,
528,1063936,2013,1039,0.0041136136,-1.1087826788425446,0.07874176,0.016831275075674057,0.05672269384376705,0.0001968544,-0.0031283006828743964,4152,0.749877393245697,0.138427734375,9028.18,-9.52,,,,
528,1064960,2014,1040,0.0022262298,-1.1225660368800163,0.07872128,0.024717943742871284,0.07399480300955474,0.00019680320000000002,-0.0024103509495034814,4156,0.6997838020324707,0.0966796875,9030.03,-9.48,,,,
528,1065984,2015,1041,0.0027927947,-1.155395157635212,0.07870080000000002,0.011788925155997276,0.06095054605975747,0.00019675200000000002,-0.0015782591071911156,4160,0.7272433042526245,0.13232421875,9030.03,-9.48,,,,
529,1067008,2016,1042,0.0023517124,-1.1099504008889198,0.07868032000000001,0.020314600318670273,0.05649146717041731,0.0001967008,-0.001922983501572162,4164,0.7473248243331909,0.105224609375,9030.03,-9.48,,,,
529,1068032,2017,1043,0.0021853663,-1.1121846809983253,0.07865984000000001,0.010216182097792625,0.06301332032307982,0.0001966496,-0.00373242812929675,4168,0.6467583179473877,0.126953125,9023.68,-9.47,,,,
529,1069056,2018,1044,0.0036306714,-1.0843298882246017,0.07863936,0.0028506405651569366,0.051985325291752815,0.0001965984,-0.0025227773003280163,4172,0.7278364896774292,0.1328125,9023.68,-9.47,,,,
529,1070080,2019,1045,0.0013643471,-1.0872356817126274,0.07861888,0.005807952024042606,0.047623885329812765,0.0001965472,-0.0022316252579912543,4176,0.6783967018127441,0.07373046875,9023.68,-9.47,,,,
530,1071104,2020,1046,0.0020996842,-1.1028439402580261,0.07859840000000001,0.0006369668990373611,0.04728834587149322,0.000196496,-0.003222465224098414,4180,0.7593576312065125,0.135498046875,9031.94,-9.49,,,,
530,1072128,2021,1047,0.0020153315,-1.1068539917469025,0.07857792000000001,0.007053736597299576,0.0571644667070359,0.00019644480000000002,-0.001983615366043523,4184,0.6985415816307068,0.0888671875,9031.94,-9.49,,,,
530,1073152,2022,1048,0.0025948111,-1.1207472383975983,0.07855744,0.00919826328754425,0.05811702832579613,0.00019639360000000002,-0.0037242232938297093,4188,0.776775598526001,0.11767578125,8965.12,-9.62,,,,
530,1074176,2023,1049,0.0017074791,-1.1246705278754234,0.07853696,0.008680474013090134,0.05835795565508306,0.0001963424,-0.0017374141025356948,4192,0.7234387397766113,0.118896484375,8965.12,-9.62,,,,
,1075000,,,0.0019467169,-1.1691941767930984,0.07851648,0.00696587935090065,0.048412443371489644,0.0001962912,-0.0019809363002423197,4196,0.7748595476150513,0.0673828125,,,8262.0,11.2,8262.0,-4006.432
522,1075200,2059,1050,,,,,,,,,,,8965.23,-9.57,,,,
522,1076224,2060,1051,0.0020393552,-1.1026249900460243,0.07849600000000001,0.010064352303743362,0.062227890361100435,0.00019624,-0.0042060198611579835,4200,0.6946714520454407,0.10302734375,8965.23,-9.57,,,,
522,1077248,2061,1052,0.0017865172,-1.138587161898613,0.07847552,0.0036886613816022873,0.04963732906617224,0.0001961888,-0.003092041297350079,4204,0.8031818866729736,0.150146484375,8938.41,-9.56,,,,
522,1078272,2062,1053,0.0024167872,-1.132417693734169,0.07845504,0.01858564466238022,0.07857274380512536,0.0001961376,-0.003255773801356554,4208,0.6316977739334106,0.12255859375,8948.99,-9.46,,,,
523,1079296,2063,1054,0.0021005145,-1.120305709540844,0.07843456,-0.001361709088087082,0.05148621276021004,0.0001960864,-0.0027097733691334724,4212,0.7504560351371765,0.114990234375,8925.85,-9.51,,,,
523,1080320,2064,1055,0.0016057475,-1.1001963764429092,0.07841408,0.003268301486968994,0.04718867898918688,0.0001960352,-0.002509174883016385,4216,0.8251739740371704,0.12451171875,8925.85,-9.51,,,,
523,1081344,2065,1056,0.002833664,-1.0913639217615128,0.07839360000000001,0.013392978347837925,0.07178057380951941,0.00019598399999999999,0.0005733654252253473,4220,0.7052440047264099,0.135498046875,8925.85,-9.51,,,,
