time/time_elapsed,time/fps,time/iterations,time/total_timesteps,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/clip_fraction,train/value_loss,train/loss,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_object_reward,eval/mean_score_reward
1146,604,677,693248,-1.2529570385813713,0.0002153888,0.43096059560775757,-0.002157923619961366,0.0018916007,0.08615552,0.093505859375,0.05008650664240122,0.005756331607699394,2704,6684.75,-17.79,,,,
1147,604,678,694272,-1.2618913501501083,0.0002153376,0.5639042854309082,-0.001261242723558098,0.001062651,0.08613504,0.086669921875,0.052195786498486996,0.00018383003771305084,2708,6773.36,-17.72,,,,
1148,605,679,695296,-1.218696378171444,0.0002152864,0.5027815699577332,-0.002451519947499037,0.002121586,0.08611456,0.105712890625,0.05667669209651649,0.012820832431316376,2712,6773.36,-17.72,,,,
1149,605,680,696320,-1.1709296330809593,0.00021523520000000002,0.36886048316955566,-0.0032601824786979705,0.0024234,0.08609408000000002,0.165771484375,0.059149867156520486,0.005874812602996826,2716,6773.36,-17.72,,,,
1150,605,681,697344,-1.2196627408266068,0.000215184,0.41081398725509644,0.0010469701373949647,0.0050986954,0.0860736,0.27978515625,0.042888895608484745,0.0017433539032936096,2720,6846.77,-17.75,,,,
1151,606,682,698368,-1.2031987830996513,0.00021513280000000001,0.44916027784347534,-0.00203978008357808,0.0033912342,0.08605312000000001,0.212646484375,0.03967718570493162,-0.0021196063607931137,2724,6846.77,-17.75,,,,
1152,606,683,699392,-1.2232476249337196,0.00021508159999999998,0.3558669090270996,-0.0011795074096880853,0.0034185376,0.08603264,0.15869140625,0.08619296131655574,0.0452067032456398,2728,6846.77,-17.75,,,,
,,,700000,-1.218153715133667,0.0002150304,0.5268975496292114,-0.002734191482886672,0.00349615,0.08601216,0.17919921875,0.04784425441175699,0.020607255399227142,2732,,,7441.6,7441.6,-420.8933334,-1.4
1184,591,684,700416,,,,,,,,,,,6868.88,-17.76,,,,
1185,591,685,701440,-1.2298231720924377,0.0002149792,0.6405155658721924,-0.003248565539252013,0.0024849714,0.08599168000000001,0.09912109375,0.037704664282500744,0.004691051319241524,2736,6868.88,-17.76,,,,
1186,591,686,702464,-1.2335070744156837,0.000214928,0.4790183901786804,-0.0008378417114727199,0.0026169177,0.08597120000000001,0.113525390625,0.0802889852784574,0.027051907032728195,2740,6868.88,-17.76,,,,
1187,592,687,703488,-1.2095618695020676,0.00021487680000000002,0.5436512231826782,0.0010327289637643844,0.004134811,0.08595072000000001,0.23583984375,0.05479728477075696,0.01617434434592724,2744,6897.13,-17.75,,,,
1188,592,688,704512,-1.244845174252987,0.00021482560000000002,0.4317554235458374,-0.003856196504784748,0.002828741,0.08593024,0.2158203125,0.0755411023274064,0.018593546003103256,2748,6897.13,-17.75,,,,
1189,592,689,705536,-1.2357020005583763,0.00021477440000000002,0.347121000289917,-0.001281882548937574,0.0014957206,0.08590976,0.108642578125,0.07656059390865266,0.011497745290398598,2752,6897.13,-17.75,,,,
1190,593,690,706560,-1.2328538745641708,0.0002147232,0.4873623251914978,-0.0012145685614086688,0.0023715913,0.08588928000000001,0.134765625,0.03701779549010098,0.0021587135270237923,2756,6897.13,-17.75,,,,
1191,593,691,707584,-1.2177158519625664,0.000214672,0.47074294090270996,-0.0011237358557991683,0.0016489185,0.08586880000000001,0.0966796875,0.0527112758718431,0.008656878024339676,2760,6897.13,-17.75,,,,
1193,593,692,708608,-1.2632390409708023,0.0002146208,0.6453815698623657,-0.0033310918661300093,0.0019523073,0.08584832,0.090576171875,0.041064462158828974,-0.0005513392388820648,2764,6913.24,-17.74,,,,
1194,594,693,709632,-1.239492118358612,0.0002145696,0.6238752603530884,9.036579285748303e-05,0.0020305237,0.08582784,0.12255859375,0.04477201704867184,0.005834178067743778,2768,6913.24,-17.74,,,,
1195,594,694,710656,-1.2222635746002197,0.0002145184,0.5365204811096191,-0.0025210033636540174,0.0024461416,0.08580736,0.095703125,0.043081397423520684,0.0014111967757344246,2772,6954.35,-17.75,,,,
1196,595,695,711680,-1.2761222422122955,0.0002144672,0.40150463581085205,-0.003521928272675723,0.0023215306,0.08578688000000001,0.197509765625,0.06016875756904483,0.008953597396612167,2776,6971.28,-17.77,,,,
1197,595,696,712704,-1.2704595178365707,0.000214416,0.4995492100715637,-0.0026691546954680234,0.00240462,0.0857664,0.1484375,0.04760732874274254,0.003557886928319931,2780,6971.28,-17.77,,,,
1198,595,697,713728,-1.2231431230902672,0.0002143648,0.5649124383926392,-0.0031426673231180757,0.0023752295,0.08574592,0.160888671875,0.044873602921143174,0.007146133109927177,2784,6971.28,-17.77,,,,
1199,596,698,714752,-1.2596523463726044,0.0002143136,0.30964571237564087,-0.0012835091329179704,0.0024919945,0.08572544,0.1279296875,0.09303090581670403,0.023299328982830048,2788,7040.83,-17.69,,,,
1200,596,699,715776,-1.265231266617775,0.0002142624,0.6606479287147522,-0.002842482354026288,0.002144811,0.08570496,0.088134765625,0.03997794748283923,0.0067375581711530685,2792,7074.63,-17.66,,,,
1201,596,700,716800,-1.2295544818043709,0.0002142112,0.47080105543136597,-0.002563146816100925,0.0010595196,0.08568448000000001,0.065673828125,0.07150813308544457,0.018231485038995743,2796,7074.63,-17.66,,,,
1202,597,701,717824,-1.215063437819481,0.00021416000000000002,0.5578570365905762,-0.0023473691544495523,0.0012268798,0.08566400000000002,0.05615234375,0.04571820958517492,0.008931457996368408,2800,7074.63,-17.66,,,,
1203,597,702,718848,-1.2283084318041801,0.0002141088,0.5253942012786865,-0.0038239717832766473,0.0017340102,0.08564352,0.141845703125,0.052654105238616467,0.00501871295273304,2804,7074.63,-17.66,,,,
1204,597,703,719872,-1.220399260520935,0.00021405760000000002,0.39969509840011597,-0.0030306342523545027,0.0026822642,0.08562304000000001,0.14599609375,0.08395844511687756,0.019994065165519714,2808,7146.76,-17.59,,,,
1205,598,704,720896,-1.1616968512535095,0.00021400639999999998,0.4927658438682556,-0.0027636276790872216,0.0019398727,0.08560256,0.120849609375,0.04031194839626551,-0.0012177862226963043,2812,7146.76,-17.59,,,,
1206,598,705,721920,-1.2019354030489922,0.0002139552,0.4411904811859131,-0.0020060300012119114,0.003101291,0.08558208,0.103759765625,0.046692472882568836,0.0039520952850580215,2816,7146.76,-17.59,,,,
1207,598,706,722944,-1.169771134853363,0.00021390399999999998,0.5484566688537598,-0.00187029576045461,0.0020310853,0.0855616,0.1162109375,0.04498970718123019,0.01126088760793209,2820,7146.76,-17.59,,,,
1208,599,707,723968,-1.1914556846022606,0.00021385280000000003,0.46756964921951294,-0.0021038411650806665,0.0011107954,0.08554112000000001,0.052978515625,0.05427782982587814,0.009875146672129631,2824,7146.76,-17.59,,,,
1209,599,708,724992,-1.2041940689086914,0.00021380160000000002,0.4920769929885864,-0.0008714466821402311,0.001237975,0.08552064000000001,0.098876953125,0.061821558279916644,0.013510525226593018,2828,7146.76,-17.59,,,,
,,,725000,-1.1869453564286232,0.00021375040000000002,0.5247882604598999,-0.0039172480755951256,0.0019858058,0.08550016,0.10205078125,0.0501634927932173,0.003321949392557144,2832,,,10658.0,10658.0,-238.52000000000004,-19.4
1254,578,709,726016,,,,,,,,,,,7200.37,-17.57,,,,
1255,579,710,727040,-1.1720710471272469,0.00021369920000000002,0.5379430055618286,-0.003921718627680093,0.0034470526,0.08547968,0.140869140625,0.033294511027634144,-0.004467688500881195,2836,7200.37,-17.57,,,,
1256,579,711,728064,-1.1745114102959633,0.000213648,0.47062796354293823,-0.0017886099522002041,0.0017028092,0.08545920000000001,0.073974609375,0.05375502095557749,0.0039117299020290375,2840,7227.6,-17.53,,,,
1257,579,712,729088,-1.1649403125047684,0.0002135968,0.4035065174102783,-0.002286572882439941,0.0016868457,0.08543872000000001,0.099609375,0.049407829996198416,0.007338991388678551,2844,7227.6,-17.53,,,,
1258,580,713,730112,-1.1807248517870903,0.0002135456,0.561077356338501,-0.003558255615644157,0.0020739185,0.08541824,0.107177734375,0.04215898993425071,0.0009897369891405106,2848,7227.6,-17.53,,,,
1259,580,714,731136,-1.2150830402970314,0.0002134944,0.5562904477119446,-0.005301629367750138,0.0020547158,0.08539776,0.124267578125,0.031910598278045654,-0.0009862221777439117,2852,7264.79,-17.5,,,,
1260,580,715,732160,-1.2185553014278412,0.0002134432,0.6421643495559692,0.0001691065263003111,0.002833905,0.08537728,0.15869140625,0.05398607859387994,0.01706630364060402,2856,7264.79,-17.5,,,,
1261,581,716,733184,-1.2372925728559494,0.000213392,0.6043461561203003,-0.0035297872964292765,0.001956516,0.08535680000000001,0.073974609375,0.03678299859166145,-0.004333071410655975,2860,7343.92,-17.46,,,,
1262,581,717,734208,-1.2391498163342476,0.0002133408,0.33637088537216187,0.0005391552112996578,0.001090196,0.08533632000000001,0.130126953125,0.04859224567189813,0.006600983440876007,2864,7343.92,-17.46,,,,
1263,581,718,735232,-1.282442331314087,0.0002132896,0.44134652614593506,-0.0025479354080744088,0.0023544629,0.08531584,0.07177734375,0.0714964335784316,0.016117993742227554,2868,7350.12,-17.5,,,,
1264,582,719,736256,-1.2779547572135925,0.0002132384,0.6278727054595947,-0.0034611581650096923,0.0022266032,0.08529536,0.090576171875,0.03068359848111868,-0.003054617904126644,2872,7350.12,-17.5,,,,
1265,582,720,737280,-1.2454829216003418,0.0002131872,0.5435048341751099,-0.0020828711858484894,0.001675491,0.08527488,0.096435546875,0.05386581481434405,0.008975882083177567,2876,7350.12,-17.5,,,,
1266,582,721,738304,-1.2455621808767319,0.000213136,0.5579655170440674,-0.0022281731653492898,0.0023712383,0.08525440000000001,0.08056640625,0.029343623435124755,-0.0027072848752141,2880,7350.12,-17.5,,,,
1267,583,722,739328,-1.25254125893116,0.0002130848,0.5035072565078735,-0.0018978479783982038,0.001309168,0.08523392,0.09619140625,0.06370675819925964,0.006673254072666168,2884,7350.12,-17.5,,,,
1268,583,723,740352,-1.1789362952113152,0.0002130336,0.6049807071685791,-0.003114321152679622,0.0023617526,0.08521344,0.142578125,0.04447505064308643,0.004438474774360657,2888,7403.01,-17.44,,,,
1269,583,724,741376,-1.1968605890870094,0.00021298240000000002,0.6546638607978821,-0.002529344958020374,0.0013354649,0.08519296000000001,0.072998046875,0.04044044599868357,-0.00030768662691116333,2892,7403.01,-17.44,,,,
1270,584,725,742400,-1.2012440040707588,0.00021293119999999998,0.6070975065231323,-0.0021987608342897147,0.0021247084,0.08517248,0.12744140625,0.04559703217819333,0.006497209891676903,2896,7442.88,-17.52,,,,
1271,584,726,743424,-1.2036879137158394,0.00021288,0.45991748571395874,-0.002978065691422671,0.003931946,0.085152,0.22216796875,0.038982625119388103,-0.0014440137892961502,2900,7442.88,-17.52,,,,
1272,584,727,744448,-1.2179972380399704,0.00021282879999999998,0.28502631187438965,-0.0011343001388013363,0.002622841,0.08513152,0.133544921875,0.056437674444168806,0.012776842340826988,2904,7442.88,-17.52,,,,
1274,585,728,745472,-1.1817718520760536,0.00021277760000000003,0.3321545720100403,-0.0015296682540792972,0.002230613,0.08511104000000001,0.139404296875,0.03783250553533435,-0.0011126995086669922,2908,7489.82,-17.49,,,,
1275,585,729,746496,-1.21170724183321,0.00021272640000000002,0.5374167561531067,-0.004421380290295929,0.0023560885,0.08509056000000001,0.126708984375,0.035016829846426845,0.0019505834206938744,2912,7489.82,-17.49,,,,
1276,585,730,747520,-1.192730002105236,0.00021267520000000002,0.5574091672897339,-0.0028620230150409043,0.0016027058,0.08507008,0.17041015625,0.0664571460802108,0.013475235551595688,2916,7489.82,-17.49,,,,
1277,586,731,748544,-1.1582084223628044,0.00021262400000000002,0.5256625413894653,-0.002353615709580481,0.0014413521,0.0850496,0.078857421875,0.04847105056978762,0.005616992712020874,2920,7529.49,-17.47,,,,
1278,586,732,749568,-1.2255511730909348,0.0002125728,0.5626547336578369,-0.004840882669668645,0.0020257323,0.08502912000000001,0.10498046875,0.04451389238238335,-0.0029664672911167145,2924,7529.49,-17.47,,,,
,,,750000,-1.2162814363837242,0.0002125216,0.5644421577453613,-0.0008284661453217268,0.0031332353,0.08500864000000001,0.1416015625,0.05691895307973027,0.007498307153582573,2928,,,9082.8,9082.8,-360.48,-20.6
1316,569,733,750592,,,,,,,,,,,7592.63,-17.43,,,,
1317,570,734,751616,-1.2541922628879547,0.0002124704,0.32654649019241333,-0.004012824880192056,0.0019919376,0.08498816000000001,0.09619140625,0.03915229672566056,-0.006168721243739128,2932,7592.63,-17.43,,,,
1318,570,735,752640,-1.2023245766758919,0.0002124192,0.48332852125167847,-0.003571586887119338,0.003545268,0.08496768,0.159912109375,0.053625335451215506,0.005040984600782394,2936,7623.41,-17.44,,,,
1319,571,736,753664,-1.2412610575556755,0.000212368,0.4449334144592285,-0.0017804177768994123,0.0030680222,0.0849472,0.196533203125,0.05303305690176785,0.0168788880109787,2940,7623.41,-17.44,,,,
1320,571,737,754688,-1.2130179032683372,0.0002123168,0.4949915409088135,-0.004464105499209836,0.0020283754,0.08492672000000001,0.084716796875,0.05330350250005722,0.004587102681398392,2944,7623.41,-17.44,,,,
1321,571,738,755712,-1.1738887876272202,0.00021226560000000002,0.5859934687614441,-0.0027899875422008336,0.003827094,0.08490624000000001,0.14111328125,0.0469333475921303,0.0028683654963970184,2948,7623.41,-17.44,,,,
1322,572,739,756736,-1.150100216269493,0.0002122144,0.5341960191726685,-0.003993030724814162,0.0022231333,0.08488576,0.171875,0.035515268449671566,-0.002185806632041931,2952,7657.08,-17.43,,,,
1323,572,740,757760,-1.1668920442461967,0.0002121632,0.34007251262664795,-0.0006333064520731568,0.001955513,0.08486528,0.126708984375,0.07669916050508618,0.020095057785511017,2956,7657.08,-17.43,,,,
1325,572,741,758784,-1.1397221833467484,0.000212112,0.33944952487945557,-0.003207671456038952,0.0015341426,0.0848448,0.10205078125,0.078399826772511,0.023813441395759583,2960,7657.08,-17.43,,,,
1326,572,742,759808,-1.1641079261898994,0.0002120608,0.3775988817214966,-0.002648513502208516,0.0025743851,0.08482432000000001,0.11865234375,0.045084671350196004,0.00663993414491415,2964,7657.08,-17.43,,,,
1327,573,743,760832,-1.1106787323951721,0.0002120096,0.61272132396698,-0.00044285779586061835,0.0044306596,0.08480384,0.20654296875,0.04289183719083667,0.009429668076336384,2968,7657.08,-17.43,,,,
1328,573,744,761856,-1.1166423931717873,0.0002119584,0.22987103462219238,-0.002658279554452747,0.0026015006,0.08478336,0.126953125,0.06721750600263476,0.002979140728712082,2972,7687.47,-17.42,,,,
1329,573,745,762880,-1.089304156601429,0.0002119072,0.4537074565887451,-0.0014628854405600578,0.0013677846,0.08476288,0.081298828125,0.07673243060708046,0.02154349349439144,2976,7687.47,-17.42,,,,
1330,574,746,763904,-1.0881047546863556,0.00021185599999999999,0.0761839747428894,-0.003942280251067132,0.0018773333,0.0847424,0.09912109375,0.06714444560930133,0.003364773467183113,2980,7687.47,-17.42,,,,
1331,574,747,764928,-1.0482285469770432,0.0002118048,0.3764997720718384,-0.0018137950683012605,0.0044083623,0.08472192,0.207763671875,0.05218957690522075,0.0015886835753917694,2984,7687.47,-17.42,,,,
1332,574,748,765952,-1.0305212885141373,0.00021175359999999998,0.35195136070251465,-0.0011416082852520049,0.0028284732,0.08470144,0.153076171875,0.05326425889506936,0.014506598003208637,2988,7687.47,-17.42,,,,
1333,575,749,766976,-1.104548692703247,0.00021170240000000003,0.3991735577583313,-0.0010107142152264714,0.0040816013,0.08468096000000001,0.150634765625,0.06414296827279031,0.02301567792892456,2992,7687.47,-17.42,,,,
1334,575,750,768000,-1.1077429726719856,0.0002116512,0.5743762254714966,-0.0021447267499752343,0.0018399017,0.08466048,0.08544921875,0.04995584045536816,0.0029894839972257614,2996,7813.4,-17.3,,,,
1335,575,751,769024,-1.0793510600924492,0.00021160000000000002,0.37725162506103516,-0.0020036900823470205,0.002239768,0.08464,0.145751953125,0.06190650584176183,0.01931748352944851,3000,7813.4,-17.3,,,,
1336,576,752,770048,-1.0270149633288383,0.00021154880000000002,0.30281901359558105,-2.828676952049136e-05,0.0023796796,0.08461952,0.132080078125,0.07870863704010844,0.022937191650271416,3004,7813.4,-17.3,,,,
1337,576,753,771072,-1.0112877078354359,0.0002114976,0.38249439001083374,0.000567014270927757,0.0027700448,0.08459904000000001,0.158203125,0.06318473326973617,0.012132655829191208,3008,7871.72,-17.23,,,,
1338,576,754,772096,-1.0254522562026978,0.0002114464,0.5370932817459106,-0.0024412216152995825,0.0027996234,0.08457856000000001,0.148193359375,0.045409080339595675,0.010467390529811382,3012,7962.39,-17.17,,,,
1339,577,755,773120,-1.0250214338302612,0.0002113952,0.1697087287902832,-0.0032980420510284603,0.002060669,0.08455808000000001,0.15087890625,0.06384195713326335,0.005672255530953407,3016,8019.23,-17.12,,,,
1340,577,756,774144,-0.9958027563989162,0.000211344,0.48412877321243286,-0.0037314555956982076,0.0019334535,0.0845376,0.130859375,0.06821740558370948,0.013119382783770561,3020,8019.23,-17.12,,,,
,,,775000,-0.9778541848063469,0.0002112928,0.4960556626319885,-0.004147904575802386,0.0014672582,0.08451712,0.07373046875,0.04873357806354761,0.0021893344819545746,3024,,,8254.8,8254.8,-200.06666660000002,4.0
1375,563,757,775168,,,,,,,,,,,8019.23,-17.12,,,,
1376,563,758,776192,-0.9709706604480743,0.0002112416,0.48119479417800903,-0.0012798249663319439,0.002154762,0.08449664000000001,0.130126953125,0.03289303823839873,-0.000505588948726654,3028,8019.23,-17.12,,,,
1377,564,759,777216,-1.0381680205464363,0.00021119040000000002,0.5049475431442261,-0.0012886878103017807,0.0021746324,0.08447616000000001,0.14453125,0.05902816075831652,0.014004234224557877,3032,8069.23,-17.06,,,,
1378,564,760,778240,-1.0557887256145477,0.0002111392,0.46199554204940796,-0.0030143532203510404,0.003469002,0.08445568,0.132568359375,0.05415252479724586,0.01561830285936594,3036,8069.23,-17.06,,,,
1379,564,761,779264,-1.047377273440361,0.000211088,0.5499609708786011,8.854013867676258e-05,0.0026615986,0.0844352,0.103515625,0.04976740712299943,0.010935655795037746,3040,8069.23,-17.06,,,,
1380,565,762,780288,-1.023241214454174,0.0002110368,0.3972715735435486,-0.002137069241143763,0.0025368906,0.08441472,0.102294921875,0.07284817262552679,0.0233321376144886,3044,8069.23,-17.06,,,,
1381,565,763,781312,-1.0916328355669975,0.0002109856,0.5890078544616699,-0.0025060412008315325,0.0021862257,0.08439424000000001,0.09619140625,0.056261958088725805,0.004873750731348991,3048,8069.23,-17.06,,,,
1382,565,764,782336,-1.0641500055789948,0.0002109344,0.4241276979446411,-0.00379109795903787,0.002903936,0.08437376,0.124755859375,0.048184444196522236,0.0029370486736297607,3052,8102.25,-17.02,,,,
1383,566,765,783360,-1.0751635655760765,0.0002108832,0.3527848720550537,-0.0017477063520345837,0.0034656464,0.08435328,0.13134765625,0.05996258370578289,0.02290092222392559,3056,8102.25,-17.02,,,,
1384,566,766,784384,-1.0348763465881348,0.000210832,0.4850950241088867,-0.002300164254847914,0.0023209038,0.0843328,0.1083984375,0.05702063627541065,0.013489294797182083,3060,8102.25,-17.02,,,,
1385,566,767,785408,-1.0286145508289337,0.00021078079999999999,0.4971499443054199,-0.0014843535609543324,0.0014480437,0.08431232,0.099365234375,0.05129967094399035,0.003415711224079132,3064,8102.25,-17.02,,,,
1386,567,768,786432,-1.071518786251545,0.0002107296,0.27947336435317993,-0.0008746387029532343,0.0015960577,0.08429184,0.172607421875,0.060453295009210706,0.01240197941660881,3068,8102.25,-17.02,,,,
1387,567,769,787456,-1.0786889418959618,0.0002106784,0.386043906211853,-0.0017422522359993309,0.0010569533,0.08427136,0.118896484375,0.061213284032419324,0.01408836618065834,3072,8102.25,-17.02,,,,
